,GEOID,NAME,OverFifty,TotalPop
1157,17031230700,"Census Tract 2307, Cook County, Illinois",1575,5899
1158,17031240200,"Census Tract 2402, Cook County, Illinois",353,1641
1159,17031241400,"Census Tract 2414, Cook County, Illinois",926,5230
1160,17031242400,"Census Tract 2424, Cook County, Illinois",545,2679
1161,17031242500,"Census Tract 2425, Cook County, Illinois",676,3282
1162,17031242600,"Census Tract 2426, Cook County, Illinois",898,5752
1163,17031242700,"Census Tract 2427, Cook County, Illinois",330,1669
1164,17031243100,"Census Tract 2431, Cook County, Illinois",376,2044
1165,17031243300,"Census Tract 2433, Cook County, Illinois",447,2375
1166,17031250300,"Census Tract 2503, Cook County, Illinois",1259,5118
1167,17031251500,"Census Tract 2515, Cook County, Illinois",1307,4176
1168,17031251900,"Census Tract 2519, Cook County, Illinois",892,4466
1169,17031821101,"Census Tract 8211.01, Cook County, Illinois",1824,4661
1170,17031820202,"Census Tract 8202.02, Cook County, Illinois",1163,3247
1171,17031820300,"Census Tract 8203, Cook County, Illinois",1277,5625
1172,17031821102,"Census Tract 8211.02, Cook County, Illinois",1442,4270
1173,17031821300,"Census Tract 8213, Cook County, Illinois",1996,5542
1174,17031260500,"Census Tract 2605, Cook County, Illinois",442,1713
1175,17071973400,"Census Tract 9734, Henderson County, Illinois",904,1843
1176,17055040700,"Census Tract 407, Franklin County, Illinois",1847,4099
1177,17055040200,"Census Tract 402, Franklin County, Illinois",1381,3011
1178,17055041100,"Census Tract 411, Franklin County, Illinois",1483,3437
1179,17071973300,"Census Tract 9733, Henderson County, Illinois",1268,2405
1180,17071973500,"Census Tract 9735, Henderson County, Illinois",1252,2636
1181,17109010200,"Census Tract 102, McDonough County, Illinois",841,2011
1182,17109010900,"Census Tract 109, McDonough County, Illinois",920,2991
1183,17109011000,"Census Tract 110, McDonough County, Illinois",1115,2273
1184,17109010400,"Census Tract 104, McDonough County, Illinois",1151,6117
1185,17109010600,"Census Tract 106, McDonough County, Illinois",742,2415
1186,17109010100,"Census Tract 101, McDonough County, Illinois",1326,3599
1187,17109010700,"Census Tract 107, McDonough County, Illinois",2270,4595
1188,17109010300,"Census Tract 103, McDonough County, Illinois",851,2167
1189,17109011100,"Census Tract 111, McDonough County, Illinois",1228,2858
1190,17109010500,"Census Tract 105, McDonough County, Illinois",10,1849
1191,17111870101,"Census Tract 8701.01, McHenry County, Illinois",3030,7301
1192,17111870606,"Census Tract 8706.06, McHenry County, Illinois",1569,4475
1193,17111870704,"Census Tract 8707.04, McHenry County, Illinois",1550,3657
1194,17111870812,"Census Tract 8708.12, McHenry County, Illinois",1508,4580
1195,17111871003,"Census Tract 8710.03, McHenry County, Illinois",1731,4903
1196,17111871104,"Census Tract 8711.04, McHenry County, Illinois",3710,17802
1197,17111871202,"Census Tract 8712.02, McHenry County, Illinois",1629,6000
1198,17111871205,"Census Tract 8712.05, McHenry County, Illinois",1429,4392
1199,17111871304,"Census Tract 8713.04, McHenry County, Illinois",1173,2828
1200,17111870605,"Census Tract 8706.05, McHenry County, Illinois",2391,6290
1201,17111870703,"Census Tract 8707.03, McHenry County, Illinois",1950,5197
1202,17111871201,"Census Tract 8712.01, McHenry County, Illinois",2740,6663
1203,17111870402,"Census Tract 8704.02, McHenry County, Illinois",1386,5760
1204,17111870604,"Census Tract 8706.04, McHenry County, Illinois",2373,5671
1205,17111870810,"Census Tract 8708.10, McHenry County, Illinois",1946,4533
1206,17089850302,"Census Tract 8503.02, Kane County, Illinois",1183,4874
1207,17089851801,"Census Tract 8518.01, Kane County, Illinois",2515,7298
1208,17089852300,"Census Tract 8523, Kane County, Illinois",816,2059
1209,17089852401,"Census Tract 8524.01, Kane County, Illinois",3523,8531
1210,17089852601,"Census Tract 8526.01, Kane County, Illinois",3424,7631
1211,17089853300,"Census Tract 8533, Kane County, Illinois",1197,5066
1212,17089854400,"Census Tract 8544, Kane County, Illinois",3516,14837
1213,17089851500,"Census Tract 8515, Kane County, Illinois",188,1146
1214,17089851600,"Census Tract 8516, Kane County, Illinois",1676,6503
1215,17089852202,"Census Tract 8522.02, Kane County, Illinois",2372,9316
1216,17089850301,"Census Tract 8503.01, Kane County, Illinois",1326,8364
1217,17089851904,"Census Tract 8519.04, Kane County, Illinois",2821,7877
1218,17097863903,"Census Tract 8639.03, Lake County, Illinois",1617,4252
1219,17097864306,"Census Tract 8643.06, Lake County, Illinois",1036,2191
1220,17097865700,"Census Tract 8657, Lake County, Illinois",2652,5693
1221,17097864520,"Census Tract 8645.20, Lake County, Illinois",1813,5224
1222,17097864601,"Census Tract 8646.01, Lake County, Illinois",1817,3937
1223,17097865000,"Census Tract 8650, Lake County, Illinois",529,1267
1224,17097864410,"Census Tract 8644.10, Lake County, Illinois",1837,5372
1225,17097860301,"Census Tract 8603.01, Lake County, Illinois",635,3676
1226,17097860500,"Census Tract 8605, Lake County, Illinois",1372,4820
1227,17097860805,"Census Tract 8608.05, Lake County, Illinois",740,1779
1228,17097860811,"Census Tract 8608.11, Lake County, Illinois",1613,4158
1229,17097861011,"Census Tract 8610.11, Lake County, Illinois",1975,7689
1230,17097861012,"Census Tract 8610.12, Lake County, Illinois",2107,5330
1231,17097861404,"Census Tract 8614.04, Lake County, Illinois",1459,6141
1232,17097861505,"Census Tract 8615.05, Lake County, Illinois",1384,3486
1233,17097861604,"Census Tract 8616.04, Lake County, Illinois",1684,5426
1234,17097861902,"Census Tract 8619.02, Lake County, Illinois",1772,6257
1235,17097862605,"Census Tract 8626.05, Lake County, Illinois",1302,4112
1236,17097863100,"Census Tract 8631, Lake County, Illinois",808,2395
1237,17097863702,"Census Tract 8637.02, Lake County, Illinois",1607,3816
1238,17097864001,"Census Tract 8640.01, Lake County, Illinois",1704,6311
1239,17097864105,"Census Tract 8641.05, Lake County, Illinois",2881,6401
1240,17097864204,"Census Tract 8642.04, Lake County, Illinois",1820,4592
1241,17097865501,"Census Tract 8655.01, Lake County, Illinois",836,2294
1242,17097864514,"Census Tract 8645.14, Lake County, Illinois",957,2603
1243,17097864516,"Census Tract 8645.16, Lake County, Illinois",1759,4423
1244,17097865802,"Census Tract 8658.02, Lake County, Illinois",1242,2927
1245,17097863202,"Census Tract 8632.02, Lake County, Illinois",2192,5326
1246,17097863604,"Census Tract 8636.04, Lake County, Illinois",1230,2989
1247,17097863904,"Census Tract 8639.04, Lake County, Illinois",2041,6278
1248,17097864106,"Census Tract 8641.06, Lake County, Illinois",1377,4027
1249,17097864308,"Census Tract 8643.08, Lake County, Illinois",2003,4437
1250,17097864402,"Census Tract 8644.02, Lake County, Illinois",2856,7585
1251,17097864409,"Census Tract 8644.09, Lake County, Illinois",1645,4973
1252,17097864512,"Census Tract 8645.12, Lake County, Illinois",1459,4331
1253,17097865502,"Census Tract 8655.02, Lake County, Illinois",1302,2326
1254,17097861702,"Census Tract 8617.02, Lake County, Illinois",1380,4110
1255,17097861508,"Census Tract 8615.08, Lake County, Illinois",1170,3719
1256,17097861701,"Census Tract 8617.01, Lake County, Illinois",691,1576
1257,17097861803,"Census Tract 8618.03, Lake County, Illinois",1954,7300
1258,17097862402,"Census Tract 8624.02, Lake County, Illinois",716,2854
1259,17097862501,"Census Tract 8625.01, Lake County, Illinois",826,4151
1260,17097862901,"Census Tract 8629.01, Lake County, Illinois",682,3982
1261,17097862902,"Census Tract 8629.02, Lake County, Illinois",838,2568
1262,17097863801,"Census Tract 8638.01, Lake County, Illinois",2093,4554
1263,17097864107,"Census Tract 8641.07, Lake County, Illinois",1942,5088
1264,17097864307,"Census Tract 8643.07, Lake County, Illinois",900,1574
1265,17097864904,"Census Tract 8649.04, Lake County, Illinois",1334,2473
1266,17097864513,"Census Tract 8645.13, Lake County, Illinois",1982,5638
1267,17097864801,"Census Tract 8648.01, Lake County, Illinois",1865,5778
1268,17097864901,"Census Tract 8649.01, Lake County, Illinois",1673,4282
1269,17097865200,"Census Tract 8652, Lake County, Illinois",1828,5623
1270,17097865300,"Census Tract 8653, Lake County, Illinois",1441,3438
1271,17097860104,"Census Tract 8601.04, Lake County, Illinois",1369,3568
1272,17097861008,"Census Tract 8610.08, Lake County, Illinois",1924,5397
1273,17097861010,"Census Tract 8610.10, Lake County, Illinois",2086,5831
1274,17097861403,"Census Tract 8614.03, Lake County, Illinois",616,2418
1275,17097863300,"Census Tract 8633, Lake County, Illinois",1058,2379
1276,17097862100,"Census Tract 8621, Lake County, Illinois",1224,5202
1277,17097862603,"Census Tract 8626.03, Lake County, Illinois",1722,7657
1278,17097863603,"Census Tract 8636.03, Lake County, Illinois",1389,3293
1279,17097864002,"Census Tract 8640.02, Lake County, Illinois",1356,6348
1280,17097864108,"Census Tract 8641.08, Lake County, Illinois",1791,5635
1281,17097864303,"Census Tract 8643.03, Lake County, Illinois",1869,4302
1282,17097864505,"Census Tract 8645.05, Lake County, Illinois",2298,7047
1283,17097864511,"Census Tract 8645.11, Lake County, Illinois",2046,6328
1284,17097864518,"Census Tract 8645.18, Lake County, Illinois",2091,5062
1285,17097864700,"Census Tract 8647, Lake County, Illinois",1499,2768
1286,17097860101,"Census Tract 8601.01, Lake County, Illinois",2337,8360
1287,17097860806,"Census Tract 8608.06, Lake County, Illinois",1744,5053
1288,17097860810,"Census Tract 8608.10, Lake County, Illinois",2132,7052
1289,17097861303,"Census Tract 8613.03, Lake County, Illinois",1083,4770
1290,17097861507,"Census Tract 8615.07, Lake County, Illinois",1119,2966
1291,17097861901,"Census Tract 8619.01, Lake County, Illinois",1190,3394
1292,17097862300,"Census Tract 8623, Lake County, Illinois",685,2917
1293,17097862502,"Census Tract 8625.02, Lake County, Illinois",792,2511
1294,17097862700,"Census Tract 8627, Lake County, Illinois",870,4128
1295,17097863201,"Census Tract 8632.01, Lake County, Illinois",1169,3935
1296,17097864305,"Census Tract 8643.05, Lake County, Illinois",2832,4185
1297,17097864403,"Census Tract 8644.03, Lake County, Illinois",2099,5156
1298,17097860302,"Census Tract 8603.02, Lake County, Illinois",722,2923
1299,17097861014,"Census Tract 8610.14, Lake County, Illinois",1084,3891
1300,17097861301,"Census Tract 8613.01, Lake County, Illinois",1218,5223
1301,17097861504,"Census Tract 8615.04, Lake County, Illinois",1389,8039
1302,17097863500,"Census Tract 8635, Lake County, Illinois",2463,4218
1303,17031630900,"Census Tract 6309, Cook County, Illinois",1017,5290
1304,17031650200,"Census Tract 6502, Cook County, Illinois",1791,7211
1305,17031660700,"Census Tract 6607, Cook County, Illinois",746,1666
1306,17031660900,"Census Tract 6609, Cook County, Illinois",1412,4694
1307,17031680500,"Census Tract 6805, Cook County, Illinois",417,1333
1308,17031680600,"Census Tract 6806, Cook County, Illinois",396,1308
1309,17031710300,"Census Tract 7103, Cook County, Illinois",508,1471
1310,17029000700,"Census Tract 7, Coles County, Illinois",1215,6083
1311,17029000100,"Census Tract 1, Coles County, Illinois",1240,2898
1312,17029000800,"Census Tract 8, Coles County, Illinois",203,4416
1313,17029000200,"Census Tract 2, Coles County, Illinois",2491,5858
1314,17029000500,"Census Tract 5, Coles County, Illinois",2338,6899
1315,17029000400,"Census Tract 4, Coles County, Illinois",985,2858
1316,17029000600,"Census Tract 6, Coles County, Illinois",1581,3574
1317,17197883902,"Census Tract 8839.02, Will County, Illinois",2665,6346
1318,17197880107,"Census Tract 8801.07, Will County, Illinois",1551,5344
1319,17197881006,"Census Tract 8810.06, Will County, Illinois",1024,2410
1320,17197881500,"Census Tract 8815, Will County, Illinois",1191,3006
1321,17197882500,"Census Tract 8825, Will County, Illinois",463,2246
1322,17031821900,"Census Tract 8219, Cook County, Illinois",2088,5195
1323,17031823602,"Census Tract 8236.02, Cook County, Illinois",3400,6296
1324,17031824108,"Census Tract 8241.08, Cook County, Illinois",2558,8000
1325,17031818800,"Census Tract 8188, Cook County, Illinois",1804,5502
1326,17031191100,"Census Tract 1911, Cook County, Illinois",1708,7482
1327,17031230400,"Census Tract 2304, Cook County, Illinois",667,2089
1328,17031242900,"Census Tract 2429, Cook County, Illinois",313,1617
1329,17031570400,"Census Tract 5704, Cook County, Illinois",535,1725
1330,17031822302,"Census Tract 8223.02, Cook County, Illinois",1757,4368
1331,17031823903,"Census Tract 8239.03, Cook County, Illinois",2267,4709
1332,17031825600,"Census Tract 8256, Cook County, Illinois",1655,5406
1333,17031828401,"Census Tract 8284.01, Cook County, Illinois",1330,3688
1334,17031827901,"Census Tract 8279.01, Cook County, Illinois",1162,2320
1335,17031081100,"Census Tract 811, Cook County, Illinois",1006,4092
1336,17031110300,"Census Tract 1103, Cook County, Illinois",2384,5720
1337,17031190200,"Census Tract 1902, Cook County, Illinois",1444,5624
1338,17031221300,"Census Tract 2213, Cook County, Illinois",529,2848
1339,17031251200,"Census Tract 2512, Cook County, Illinois",1423,4487
1340,17031282800,"Census Tract 2828, Cook County, Illinois",268,1600
1341,17031260600,"Census Tract 2606, Cook County, Illinois",502,2150
1342,17161020400,"Census Tract 204, Rock Island County, Illinois",2133,6106
1343,17161020600,"Census Tract 206, Rock Island County, Illinois",640,2350
1344,17161021700,"Census Tract 217, Rock Island County, Illinois",1162,4267
1345,17161022000,"Census Tract 220, Rock Island County, Illinois",1537,4010
1346,17161022300,"Census Tract 223, Rock Island County, Illinois",591,2560
1347,17161022800,"Census Tract 228, Rock Island County, Illinois",1120,5447
1348,17161023700,"Census Tract 237, Rock Island County, Illinois",775,2507
1349,17161020200,"Census Tract 202, Rock Island County, Illinois",1283,3479
1350,17161024102,"Census Tract 241.02, Rock Island County, Illinois",2235,5289
1351,17161020700,"Census Tract 207, Rock Island County, Illinois",430,1616
1352,17161022100,"Census Tract 221, Rock Island County, Illinois",1216,2504
1353,17161024300,"Census Tract 243, Rock Island County, Illinois",1282,2452
1354,17161021800,"Census Tract 218, Rock Island County, Illinois",2140,4826
1355,17161024200,"Census Tract 242, Rock Island County, Illinois",1679,4303
1356,17161021600,"Census Tract 216, Rock Island County, Illinois",744,2188
1357,17163501700,"Census Tract 5017, St. Clair County, Illinois",889,2688
1358,17161020300,"Census Tract 203, Rock Island County, Illinois",2388,6555
1359,17163500400,"Census Tract 5004, St. Clair County, Illinois",715,1512
1360,17163501100,"Census Tract 5011, St. Clair County, Illinois",818,1517
1361,17163502602,"Census Tract 5026.02, St. Clair County, Illinois",1959,5538
1362,17163503100,"Census Tract 5031, St. Clair County, Illinois",2682,7321
1363,17163503202,"Census Tract 5032.02, St. Clair County, Illinois",2745,5907
1364,17163503203,"Census Tract 5032.03, St. Clair County, Illinois",2639,6496
1365,17163503301,"Census Tract 5033.01, St. Clair County, Illinois",1456,3625
1366,17163503412,"Census Tract 5034.12, St. Clair County, Illinois",2019,5463
1367,17163504302,"Census Tract 5043.02, St. Clair County, Illinois",3119,7612
1368,17163501502,"Census Tract 5015.02, St. Clair County, Illinois",1027,2788
1369,17163501800,"Census Tract 5018, St. Clair County, Illinois",1978,5225
1370,17163502100,"Census Tract 5021, St. Clair County, Illinois",578,2402
1371,17163502401,"Census Tract 5024.01, St. Clair County, Illinois",581,1740
1372,17163502603,"Census Tract 5026.03, St. Clair County, Illinois",974,3292
1373,17163503304,"Census Tract 5033.04, St. Clair County, Illinois",2251,6790
